input_smiles,linker,output_smiles
*c1ccccc1|*c1ccccc1,c1(CCN2CCN([*])CC2)csc([*])n1,c1ccc(-c2nc(CCN3CCN(c4ccccc4)CC3)cs2)cc1
*c1ccccc1|*c1ccccc1,O=C1N2C(C1c1ccc([*])cc1)C13C2C1C=C(CCN([*])C)C3C(OCC)=O,CCOC(=O)C1C(CCN(C)c2ccccc2)=CC2C3N4C(=O)C(c5ccc(-c6ccccc6)cc5)C4C123
*c1ccccc1|*c1ccccc1,C1CC(C(c2cccs2)c2ccccc2C[*])=CCN1C(=O)COC(C[*])=O,O=C(Cc1ccccc1)OCC(=O)N1CC=C(C(c2cccs2)c2ccccc2Cc2ccccc2)CC1
*c1ccccc1|*c1ccccc1,C(C[*])COC(=O)c1coc(C(CCc2ccc([*])cc2)=O)n1,O=C(OCCCc1ccccc1)c1coc(C(=O)CCc2ccc(-c3ccccc3)cc2)n1
*c1ccccc1|*c1ccccc1,c1(C(C(N2C(C)CN([*])C(C)C2)=O)C)cccc([*])c1,CC(C(=O)N1CC(C)N(c2ccccc2)CC1C)c1cccc(-c2ccccc2)c1
*c1ccccc1|*c1ccccc1,c1(C=CC(=O)NCc2[n+]([O-])onc2[*])ccc([*])cc1,O=C(C=Cc1ccc(-c2ccccc2)cc1)NCc1c(-c2ccccc2)no[n+]1[O-]
*c1ccccc1|*c1ccccc1,[*]c1cc(COc2ccc(C=Nc3cc4c(c(Nc4[n+](C)ccn4)ccc(NC(C[*])=O)n4)ccc3)cc2)ccc1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c1c2c(n(-c3cc(NC(=O)C[*])ccc3)cc2C=C[*])ccc1,O=C(Cc1ccccc1)Nc1cccc(-n2cc(C=Cc3ccccc3)c3ccccc32)c1
*c1ccccc1|*c1ccccc1,C(=O)(Nc1nnc(CSCCc2sc(NC(=O)C[*])nn2)s1)C[*],O=C(Cc1ccccc1)Nc1nnc(CCSCc2nnc(NC(=O)Cc3ccccc3)s2)s1
*c1ccccc1|*c1ccccc1,c1c([*])ccc(C2=CC(n3cnn4c(=O)[nH]c(=O)n4C[*])N3CCOC2=O)c1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,O(c1ccc(-c2noc(-c3ccc([*])cc3)n2)cc1N)C(CNC(c1ccc([*])cc1)=O)=O,Nc1cc(-c2noc(-c3ccc(-c4ccccc4)cc3)n2)ccc1OC(=O)CNC(=O)c1ccc(-c2ccccc2)cc1
*c1ccccc1|*c1ccccc1,[*]N1CCN(S(=O)(c2cc(C(O)=O)ccc2)=O)CC1C[*],O=C(O)c1cccc(S(=O)(=O)N2CCN(c3ccccc3)C(Cc3ccccc3)C2)c1
*c1ccccc1|*c1ccccc1,c12oc(=O)n(Cc3ccc([*])cc3)c(=O)c1c([*])c[n+](C)c2-c1ccccc1,C[n+]1cc(-c2ccccc2)c2c(=O)n(Cc3ccc(-c4ccccc4)cc3)c(=O)oc2c1-c1ccccc1
*c1ccccc1|*c1ccccc1,C(COc1cc(F)ccc1N(C(=O)C(N)C[*])C)C(N(C)CCCC[*])=O,CN(CCCCc1ccccc1)C(=O)CCOc1cc(F)ccc1N(C)C(=O)C(N)Cc1ccccc1
*c1ccccc1|*c1ccccc1,c1(-c2ccc(CNCC[*])cc2)nnn(CC[*])n1,c1ccc(CCNCc2ccc(-c3nnn(CCc4ccccc4)n3)cc2)cc1
*c1ccccc1|*c1ccccc1,N1([*])CCN(CCn2c[n+](C[*])c(C)c2CCC)CC1,CCCc1c(C)[n+](Cc2ccccc2)cn1CCN1CCN(c2ccccc2)CC1
*c1ccccc1|*c1ccccc1,c1(C=C2C(=O)N3C(OC(C[*])C(=O)OC)C3SC2)ccc([*])cc1,COC(=O)C(Cc1ccccc1)OC1C2SCC(=Cc3ccc(-c4ccccc4)cc3)C(=O)N12
*c1ccccc1|*c1ccccc1,c1[nH]nc([*])c1CCN1CCC(O)(C[*])CC1,OC1(Cc2ccccc2)CCN(CCc2c[nH]nc2-c2ccccc2)CC1
*c1ccccc1|*c1ccccc1,C(n1cnc2c3n(c(C)nc31)nc(C(C)(C)C)n2)N1CCN([*])CC1,"INVALID_LINKER(wildcards=1, expected 2)"
*c1ccccc1|*c1ccccc1,C1CN([*])CCN1CCc1c([*])[nH]c(=O)[nH]c1=O,O=c1[nH]c(-c2ccccc2)c(CCN2CCN(c3ccccc3)CC2)c(=O)[nH]1
*c1ccccc1|*c1ccccc1,c1c2c(cc3c1c(cc3O)C1C(O)c4c(c3c(c[n+]3C[*])n(CCCn2cc([*])nn3)=O)O1)c1cccc(O)n1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c1c(=O)n(C[*])c2ncnc3n(CCOC(C)(C)C[*])nnc3c1n2,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c12c(=O)cc([*])oc1cc(OCCCOc1cc[n+](C[*])cc1)cc2,O=c1cc(-c2ccccc2)oc2cc(OCCCOc3cc[n+](Cc4ccccc4)cc3)ccc12
*c1ccccc1|*c1ccccc1,n1(CC[*])c(=N)n(CC(CC(O)=O)NC(=O)Cc2ccc([*])cc2)c2ncccc12,N=c1n(CCc2ccccc2)c2cccnc2n1CC(CC(=O)O)NC(=O)Cc1ccc(-c2ccccc2)cc1
*c1ccccc1|*c1ccccc1,[*]c1n2nc(NCCCN3CCN3CCCC3C[*])nn2c(=O)c(C(F)(F)F)c1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C(C(c1cc(NN=Cc2ccc([*])o2)ccc1)=O)[*],O=C(Cc1ccccc1)c1cccc(NN=Cc2ccc(-c3ccccc3)o2)c1
*c1ccccc1|*c1ccccc1,c1c(CC(C(=O)NCc2ccccc2C(=O)NCC[*])NC(=O)CN(C)C(C[*])C(=O)N)c2ccccc2n1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C1c2c(sc([*])c2)C2(OC1c1cc([N+](=O)[O-])c(N)nc1N[*])C(=O)N(C)C21CC1,CN1C(=O)C2(OC(c3cc([N+](=O)[O-])c(N)nc3Nc3ccccc3)Cc3cc(-c4ccccc4)sc32)C12CC2
*c1ccccc1|*c1ccccc1,o1c([*])cc(=O)c2c1c(O)c(CCC[*])c(O)c2,O=c1cc(-c2ccccc2)oc2c(O)c(CCCc3ccccc3)c(O)cc12
*c1ccccc1|*c1ccccc1,C(N[*])CNc1ncc(NC(=O)c2c([*])ocn2)cc1,O=C(Nc1ccc(NCCNc2ccccc2)nc1)c1ncoc1-c1ccccc1
*c1ccccc1|*c1ccccc1,CC1(C)Oc2ccc(C=C[*])cc2C1CC[*],CC1(C)Oc2ccc(C=Cc3ccccc3)cc2C1CCc1ccccc1
*c1ccccc1|*c1ccccc1,CN(c1ccc2c(oc(C3([*])CC3)c2)c1)S(=O)(c1ccc([*])cc1)=O,CN(c1ccc2cc(C3(c4ccccc4)CC3)oc2c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1
*c1ccccc1|*c1ccccc1,n1cn2ncnc(N3CCN([*])CC3)c2c1[*],c1ccc(-c2ncn3ncnc(N4CCN(c5ccccc5)CC4)c23)cc1
*c1ccccc1|*c1ccccc1,N1(CCOC(=O)C=Cc2ccc([*])cc2)CCN([*])CC1,O=C(C=Cc1ccc(-c2ccccc2)cc1)OCCN1CCN(c2ccccc2)CC1
*c1ccccc1|*c1ccccc1,o1c([*])ccc1C(N(c1cn(C)c(=O)cc2C(=O)N(Cc3nnn(CC[*])c3)CCCC2)c1)C,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C1CCC2CN(CCC[*])C3CC1N(CC)C(=O)c4c3cc([*])cc4,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,n1c(N[*])cc[n+](Cc2ccc(C[n+]3ccc(N[*])c4c4ccccc4[n+]([O-])c3C)cc2)c1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c1(C=C[*])cc2c(cc1)C1c3c(oc(CC[*])cc3N3CCCC3)OC3CCN(C)C3C12,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C([*])CCCOC1CCN(CCC(c2cc(NC(=O)C(C[*])NC(=O)C)ccc2)S2)CCC1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C([*])C(COC1C(Oc2cc(O)c(C=N[n+](C)c3c([*])coc3C)c2)O)CO1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C(CCNC(c1c[n+](C[*])ccc1)=O)(Nc1nc([*])cs1)C,CC(CCNC(=O)c1ccc[n+](Cc2ccccc2)c1)Nc1nc(-c2ccccc2)cs1
*c1ccccc1|*c1ccccc1,s1c(N[*])nnc1SCCC=NOCCn1c[n+](C[*])cc1,C(CCSc1nnc(Nc2ccccc2)s1)=NOCCn1cc[n+](Cc2ccccc2)c1
*c1ccccc1|*c1ccccc1,c1(CCCc2ccc(N(C(=O)C[*])C)cc2)n(CCCNc2c(Cl)c(C#N)c([*])c(N)n2)nnc1,CN(C(=O)Cc1ccccc1)c1ccc(CCCc2cnnn2CCCNc2nc(N)c(-c3ccccc3)c(C#N)c2Cl)cc1
*c1ccccc1|*c1ccccc1,c1(CCCCc2sc(NC(Cc3cccc(CNCC[*])c3)=O)nn2)nnc(NC(=O)C[*])s1,O=C(Cc1ccccc1)Nc1nnc(CCCCc2nnc(NC(=O)Cc3cccc(CNCCc4ccccc4)c3)s2)s1
*c1ccccc1|*c1ccccc1,O=C(C(C[*])OC1COC2C34C5C=C(C)C(=O)C4(O)CC(COC(=O)C[*])=C5C4OC5(C(NCC)=O)OOC5c2c34)c3c[n+](C)c1c3cccc4,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,[*]Cn1c2nnc(C[*])n2c2c(cccc2)c1=O,O=c1c2ccccc2n2c(Cc3ccccc3)nnc2n1Cc1ccccc1
*c1ccccc1|*c1ccccc1,C(C)[n+]1c2c(cccc2)cc(Cn2c3c(=O)n(C[*])ccc3nc2-c2cn(CC[*])nn2)c1,CC[n+]1cc(Cn2c(-c3cn(CCc4ccccc4)nn3)nc3ccn(Cc4ccccc4)c(=O)c32)cc2ccccc21
*c1ccccc1|*c1ccccc1,c1(C=C[*])n[nH]c2cc(Nc3ccc4c(ccc4C(=O)NCC[*])ccc3)ccc12,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c1n(C[*])c2c(c1=O)c1c(oc3cc(NC(=O)NCC[*])ccc31)c[n+]2C,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C1CN(c2ccc([N+]([O-])=O)c(NCC[*])c2)CCN1[*],O=[N+]([O-])c1ccc(N2CCN(c3ccccc3)CC2)cc1NCCc1ccccc1
*c1ccccc1|*c1ccccc1,c1c2c(-c3ccc(OC)cc3)sc(NC(NCC[*])=S)c2[n+](C[*])c(C)c1,COc1ccc(-c2sc(NC(=S)NCCc3ccccc3)c3c2ccc(C)[n+]3Cc2ccccc2)cc1
*c1ccccc1|*c1ccccc1,C1CCC(c2nn(CC)cc2C[*])CC1c1c([*])n[nH]c1,CCn1cc(Cc2ccccc2)c(C2CCCC(c3c[nH]nc3-c3ccccc3)C2)n1
*c1ccccc1|*c1ccccc1,c1(C)[n+]2cc([*])c3n(nnn3)c(NC(=O)CC[*])nc2n1,Cc1nc2nc(NC(=O)CCc3ccccc3)n3nnnc3c(-c3ccccc3)c[n+]1-2
*c1ccccc1|*c1ccccc1,[*]N1C2CNCC2CC1c1ncc([*])cc1,c1ccc(-c2ccc(C3CC4CNCC4N3c3ccccc3)nc2)cc1
*c1ccccc1|*c1ccccc1,Oc1cc(CCC)c2n(CCC[*])c(=O)c(C(C)NC(CC[*])=O)c(=O)c3cccc123,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,[*]CCc1cc2c(cc1)CC(CCCN1CCC([*])CC1)C2=O,O=C1c2cc(CCc3ccccc3)ccc2CC1CCCN1CCC(c2ccccc2)CC1
*c1ccccc1|*c1ccccc1,c1([*])csc(N2CCN([*])CC2)n1,c1ccc(-c2csc(N3CCN(c4ccccc4)CC3)n2)cc1
*c1ccccc1|*c1ccccc1,N1C(CC[*])C(NC(N2CCC3(N([*])CNC3=O)CC2)=O)C(C)C1,CC1CNC(CCc2ccccc2)C1NC(=O)N1CCC2(CC1)C(=O)NCN2c1ccccc1
*c1ccccc1|*c1ccccc1,n1cnc2c(c1NCC[*])c1n(CC[*])ncc1c(N)n2,Nc1nc2ncnc(NCCc3ccccc3)c2c2c1cnn2CCc1ccccc1
*c1ccccc1|*c1ccccc1,c1(Br)nn(C[*])cc1-c1cc(-c2cn(C[*])nn2)cc[n+]1CC,CC[n+]1ccc(-c2cn(Cc3ccccc3)nn2)cc1-c1cn(Cc2ccccc2)nc1Br
*c1ccccc1|*c1ccccc1,n1c([*])oc(-c2ccc([*])cc2)n1,c1ccc(-c2ccc(-c3nnc(-c4ccccc4)o3)cc2)cc1
*c1ccccc1|*c1ccccc1,n12cc(-c3ccc(NC(CC[*])=O)cc3)nc(NCCC[*])c1[n+](C)c(C)c2N,Cc1c(N)n2cc(-c3ccc(NC(=O)CCc4ccccc4)cc3)nc(NCCCc3ccccc3)c2[n+]1C
*c1ccccc1|*c1ccccc1,c1c2c(c(=O)n3c1N([*])CC3)sc1c2CCC(N[*])C1,O=c1c2sc3c(c2cc2n1CCN2c1ccccc1)CCC(Nc1ccccc1)C3
*c1ccccc1|*c1ccccc1,c1ccccc1CCn1c(C[*])n[n+]([O-])c1NCC[*],[O-][n+]1nc(Cc2ccccc2)n(CCc2ccccc2)c1NCCc1ccccc1
*c1ccccc1|*c1ccccc1,c12c(sc3c1CC(C)(OC)CC34CC1(OC(C(N)C[*])=O)(CCN(CC[*])C1)C1C3)CCCCC14CCNC2,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,n1c(SC)n(C[*])c2c3n(c(C[*])c12)cccc3,CSc1nc2c(Cc3ccccc3)n3ccccc3c2n1Cc1ccccc1
*c1ccccc1|*c1ccccc1,c1(CN(C(Cn2c(C[*])nc(=O)c3ccccc32)=O)CC[*])ccccc1,O=C(Cn1c(Cc2ccccc2)nc(=O)c2ccccc21)N(CCc1ccccc1)Cc1ccccc1
*c1ccccc1|*c1ccccc1,C1([*])CCN(C(=O)c2c(OC)nc([*])cc2)CC1,COc1nc(-c2ccccc2)ccc1C(=O)N1CCC(c2ccccc2)CC1
*c1ccccc1|*c1ccccc1,C12N(c3nc([*])cc(=O)n3C)CC1C([*])C2,Cn1c(N2CC3C(c4ccccc4)CC32)nc(-c2ccccc2)cc1=O
*c1ccccc1|*c1ccccc1,c1(C(C[n+]2c3c(cccc3)n(C[*])c2)=O)ccc([*])cc1,O=C(C[n+]1cn(Cc2ccccc2)c2ccccc21)c1ccc(-c2ccccc2)cc1
*c1ccccc1|*c1ccccc1,C(CN1CCN(CCC[*])CC1)(c1cnc([*])n2nc(-c3occc3)nc21)=O,O=C(CN1CCN(CCCc2ccccc2)CC1)c1cnc(-c2ccccc2)n2nc(-c3ccco3)nc12
*c1ccccc1|*c1ccccc1,c1n(CCC[*])nnc1C(=O)NCc1c(C)[n+](C[*])cs1,Cc1c(CNC(=O)c2cn(CCCc3ccccc3)nn2)sc[n+]1Cc1ccccc1
*c1ccccc1|*c1ccccc1,n1c2c(NCC[*])nc3nn(CC[*])cc3n2c(-c2ccco2)n1,c1ccc(CCNc2nc3nn(CCc4ccccc4)cc3n3c(-c4ccco4)nnc23)cc1
*c1ccccc1|*c1ccccc1,N(C(=O)CN1CCN([*])CC1)c1ccc([*])cc1,O=C(CN1CCN(c2ccccc2)CC1)Nc1ccc(-c2ccccc2)cc1
*c1ccccc1|*c1ccccc1,N1([*])CCN(C(c2ccc([*])cc2)=S)CC1C,CC1CN(C(=S)c2ccc(-c3ccccc3)cc2)CCN1c1ccccc1
*c1ccccc1|*c1ccccc1,c1cc(O)ccc1CC1c2cc(O)ccc2C2(C(CN[*])OC1)CCN(C(C([*])CC)=O)CC2,CCC(C(=O)N1CCC2(CC1)c1ccc(O)cc1C(Cc1ccc(O)cc1)COC2CNc1ccccc1)c1ccccc1
*c1ccccc1|*c1ccccc1,[*]C1CCN(CC(COc2ccc(C=NNC(=O)Cc3c([*])cccc3)cc2)O)C1,O=C(Cc1ccccc1-c1ccccc1)NN=Cc1ccc(OCC(O)CN2CCC(c3ccccc3)C2)cc1
*c1ccccc1|*c1ccccc1,o1c(CN2CCN([*])CC2)cc(=O)c(OCCC)c1Cc1ccc([*])cc1,CCCOc1c(Cc2ccc(-c3ccccc3)cc2)oc(CN2CCN(c3ccccc3)CC2)cc1=O
*c1ccccc1|*c1ccccc1,C1C(=O)N2C1NC(C(c3cc(C(NCC[*])=O)ccc3)=O)N1Cc1c-2cc2c(ccc([*])c2)n1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c1cccc(CC(NC(=O)C(C(C)[*])C)NC(CNC(C(O)C(C[*])N)=O)Cc2c[nH]c3ccccc23)c1,CC(C(=O)NC(Cc1ccccc1)NC(CNC(=O)C(O)C(N)Cc1ccccc1)Cc1c[nH]c2ccccc12)C(C)c1ccccc1
*c1ccccc1|*c1ccccc1,c1([*])ccc(NC(=O)c2nnn(C[*])c2C(N2CCOCC2C)=O)cc1,CC1COCCN1C(=O)c1c(C(=O)Nc2ccc(-c3ccccc3)cc2)nnn1Cc1ccccc1
*c1ccccc1|*c1ccccc1,N1(C(C(C)NC(Cc2ccc(C#C[*])cc2)=O)SCc2ccccc2)CCN(CC[*])CC1(C)C,CC(NC(=O)Cc1ccc(C#Cc2ccccc2)cc1)C(SCc1ccccc1)N1CCN(CCc2ccccc2)CC1(C)C
*c1ccccc1|*c1ccccc1,n12c(=O)n(OCc3cc([*])ccc3)cc(N(CC[*])C)c1cc(F)cc2,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C1(c2ccc([*])c(Cl)c2)=Cc2c(c(NC(CN[*])=O)ccc2)SC1,O=C(CNc1ccccc1)Nc1cccc2c1SCC(c1ccc(-c3ccccc3)c(Cl)c1)=C2
*c1ccccc1|*c1ccccc1,N1(Cc2nnnn2C[*])CCC(n2cc([*])nn2)CC1,c1ccc(Cn2nnnc2CN2CCC(n3cc(-c4ccccc4)nn3)CC2)cc1
*c1ccccc1|*c1ccccc1,c1c([*])[nH]c(C2CCN(CC[*])CC2)n1,c1ccc(CCN2CCC(c3ncc(-c4ccccc4)[nH]3)CC2)cc1
*c1ccccc1|*c1ccccc1,C1(CN2CCC([*])CC2)CC2N(C(C3C([*])C3)=O)CN1CC2,O=C(C1CC1c1ccccc1)N1CN2CCC1CC2CN1CCC(c2ccccc2)CC1
*c1ccccc1|*c1ccccc1,C(c1c(N2CCNCC2)nc2n(C[*])nnc2c1O)C[*],Oc1c(CCc2ccccc2)c(N2CCNCC2)nc2c1nnn2Cc1ccccc1
*c1ccccc1|*c1ccccc1,[*]c1ccc2c(c(Br)cc(C(=O)NC(C(C[*])N(C)C)=O)n2)c1,CN(C)C(Cc1ccccc1)C(=O)NC(=O)c1cc(Br)c2cc(-c3ccccc3)ccc2n1
*c1ccccc1|*c1ccccc1,[*]N1CCN(Cc2noc(C[*])n2)CC1,c1ccc(Cc2nc(CN3CCN(c4ccccc4)CC3)no2)cc1
*c1ccccc1|*c1ccccc1,[*]CCC1CCCN1c1cc2c(c[n+]1)oc([*])cc2=O,O=c1cc(-c2ccccc2)oc2c1C=C(N1CCCC1CCc1ccccc1)[N+]=C2
*c1ccccc1|*c1ccccc1,N1(Cc2ccc(NC(C3N(C(C(=O)OC)c4c(Cl)c(Cl)c([*])cc4)CC3)=O)cc2)CCC([*])CC1,COC(=O)C(c1ccc(-c2ccccc2)c(Cl)c1Cl)N1CCC1C(=O)Nc1ccc(CN2CCC(c3ccccc3)CC2)cc1
*c1ccccc1|*c1ccccc1,Oc1c2c(oc([*])cc2=O)cc(OCCCCN1CCN([*])CC)cc1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C1N(C(=O)CC[*])C(C(=O)Nc2ccc(C3C4SC(c4cc(NC(C[*])=O)ccc4N)N(Cc4cc5c(c4)OCO5)C(=O)OC4)cc2)CCCC14,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C(N1C(=O)C(=Cc2ccc([*])s2)CS1)C(OCc1cccn1C[*])=O,O=C(CN1SCC(=Cc2ccc(-c3ccccc3)s2)C1=O)OCc1cccn1Cc1ccccc1
*c1ccccc1|*c1ccccc1,n1c2ccccc2[n+](C2CCNCC2)c2cnn(CC(=O)NCc3cn(C[*])nn3)c12,"INVALID_LINKER(wildcards=1, expected 2)"
*c1ccccc1|*c1ccccc1,C1COc2c3c(=O)n(CC[*])c(=O)c4c3c(c23)c(=O)oc1C(CC[*])C4,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c1([*])sc2nc(C)cc(NCC[*])c2n1,Cc1cc(NCCc2ccccc2)c2nc(-c3ccccc3)sc2n1
*c1ccccc1|*c1ccccc1,[*]CCNc1n2ncc([*])c2ncc1C(Cl)(C(F)(F)F)O,OC(Cl)(c1cnc2c(-c3ccccc3)cnn2c1NCCc1ccccc1)C(F)(F)F
*c1ccccc1|*c1ccccc1,[*]NCc1cn2c(o1)nnc2C[*],c1ccc(Cc2nnc3oc(CNc4ccccc4)cn23)cc1
*c1ccccc1|*c1ccccc1,c1c(-c2nc(N)n3c(c2)nc([*])c3)cnn1C[*],Nc1nc(-c2cnn(Cc3ccccc3)c2)cc2nc(-c3ccccc3)cn12
*c1ccccc1|*c1ccccc1,n12c3c(=O)n(C[*])c(=O)nc3n3c(nc(N[*])n13)nc2C,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,n1n2c(O)cc([*])cc2nc1NCc1cc([*])no1,Oc1cc(-c2ccccc2)cc2nc(NCc3cc(-c4ccccc4)no3)nn12
*c1ccccc1|*c1ccccc1,n1c(-c2ccc(NC(=O)C[*])cc2)c(-c2c3cc(-c4cnn(C[*])c4)ccc3[nH]c[n+]2=N)ccc1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c1c([*])cc(C)c2nc(N)n3c(nn(C[*])c3=O)c12,Cc1cc(-c2ccccc2)cc2c1nc(N)n1c(=O)n(Cc3ccccc3)nc21
*c1ccccc1|*c1ccccc1,n12c(=O)cc(C[*])nc1sc1c2ccc(Br)c1[*],O=c1cc(Cc2ccccc2)nc2sc3c(-c4ccccc4)c(Br)ccc3n12
*c1ccccc1|*c1ccccc1,C1CNCCC1c1c2c(nc(C[*])c1Nc1ccc([*])cc1)C(=O)NC2,O=C1NCc2c1nc(Cc1ccccc1)c(Nc1ccc(-c3ccccc3)cc1)c2C1CCNCC1
*c1ccccc1|*c1ccccc1,n1c(C(COC(Cc2cn(C[*])[n+](c3ccccc3)[n+]2)Oc2ccc(F)cc2)=O)coc1[*],O=C(COC(CC1=CN(Cc2ccccc2)[N+](c2ccccc2)=[N+]1)Oc1ccc(F)cc1)c1coc(-c2ccccc2)n1
*c1ccccc1|*c1ccccc1,c1(C#N)c2cnn(CC(Cl)[*])c2nc(SC)n1N[*],INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c1ccc([*])cc1CN(C(=O)Cn1cc(-c2c(O)c(=O)n(C[*])c(C)c2)nc1-c1ccccc1)(C)C(=O)OCO,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,[*]Cn1nnc2c1nc(C)n1c2cc([*])n1,Cc1nc2c(nnn2Cc2ccccc2)c2cc(-c3ccccc3)nn12
*c1ccccc1|*c1ccccc1,C12(CC([*])C(=O)N1)CCN(CCNC(=O)c1noc([*])c1)CC2,O=C(NCCN1CCC2(CC1)CC(c1ccccc1)C(=O)N2)c1cc(-c2ccccc2)on1
*c1ccccc1|*c1ccccc1,C1C([*])CCN(c2n3ncc(C(N4CCN([*])CC4)=O)c3ncn2)C1,O=C(c1cnn2c(N3CCC(c4ccccc4)CC3)ncnc12)N1CCN(c2ccccc2)CC1
*c1ccccc1|*c1ccccc1,C(NC(=O)Cn1c(C)nc2c3c4nc([*])nn4c(C)nc3c(N)nc21)CC[*],Cc1nc2c3c(nc(C)n4nc(-c5ccccc5)nc34)c(N)nc2n1CC(=O)NCCCc1ccccc1
*c1ccccc1|*c1ccccc1,c1c2oc([*])cc(=O)c2ccc1OCCCN1CCN([*])CC1,O=c1cc(-c2ccccc2)oc2cc(OCCCN3CCN(c4ccccc4)CC3)ccc12
*c1ccccc1|*c1ccccc1,O=C1N(CN2CCN([*])CC2)C(=O)CC1([*])C,CC1(c2ccccc2)CC(=O)N(CN2CCN(c3ccccc3)CC2)C1=O
*c1ccccc1|*c1ccccc1,c1cc([*])ccc1CCCN1C(=O)NC(C[*])C1=NO,O=C1NC(Cc2ccccc2)C(=NO)N1CCCc1ccc(-c2ccccc2)cc1
*c1ccccc1|*c1ccccc1,C(c1ccccc1)C(N(C(=O)C(NC(C)=O)C[*])C)C(OC(C)(C)C(N(Cc1ccc([*])cc1)C)=O)C(NOC(C)(C)C)=O,CC(=O)NC(Cc1ccccc1)C(=O)N(C)C(Cc1ccccc1)C(OC(C)(C)C(=O)N(C)Cc1ccc(-c2ccccc2)cc1)C(=O)NOC(C)(C)C
*c1ccccc1|*c1ccccc1,c1(Cl)c([*])[nH]c(Nc2nn(C3CCC(OCC[*])CC3)cc2-c2ccccc2)n1,Clc1nc(Nc2nn(C3CCC(OCCc4ccccc4)CC3)cc2-c2ccccc2)[nH]c1-c1ccccc1
*c1ccccc1|*c1ccccc1,s1c2c(cn1)C(=O)c1c(Cl)c(CC[*])ccc1C2C1CC1[*],O=C1c2cnsc2C(C2CC2c2ccccc2)c2ccc(CCc3ccccc3)c(Cl)c21
*c1ccccc1|*c1ccccc1,c1c(C=C2C(=O)NC(COC(=O)C[*])C23CCNCC3)c[n+](CC)c1C#C[*],INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,O(CCn1c(=O)c2c([nH]c1=O)n(CCCN1CCN([*])CC1)cc2)CC[*],O=c1[nH]c2c(ccn2CCCN2CCN(c3ccccc3)CC2)c(=O)n1CCOCCc1ccccc1
*c1ccccc1|*c1ccccc1,Oc1cc(=O)[n+](Cc2c(N)n(CC(N(CC[*])C)=O)nc2C(=O)OCC)ccc1[*],CCOC(=O)c1nn(CC(=O)N(C)CCc2ccccc2)c(N)c1C[n+]1ccc(-c2ccccc2)c(O)cc1=O
*c1ccccc1|*c1ccccc1,n1[nH]c2c(ccc(OCC(Nc3cn(C[*])nn3)=O)c2)c1[*],O=C(COc1ccc2c(-c3ccccc3)n[nH]c2c1)Nc1cn(Cc2ccccc2)nn1
*c1ccccc1|*c1ccccc1,n1c(Cn2c[n+](Cc3cc([*])ccc3)cc2)cn(C[*])n1,c1ccc(Cn2cc(Cn3cc[n+](Cc4cccc(-c5ccccc5)c4)c3)nn2)cc1
*c1ccccc1|*c1ccccc1,c1ccc([*])c(Oc2c(F)cc(Nc3c(=O)[n+](C)c(C[*])cn3)cc2)c1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c1(=O)n(CC[*])c2c(n(CC(C)[*])c1=N)c(C#N)c(=O)[nH]2,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c1(-c2ccc(NC(=O)C3CCCN3C(C[*])=O)cc2)ccc(CNC(CC[*])=O)cc1,O=C(CCc1ccccc1)NCc1ccc(-c2ccc(NC(=O)C3CCCN3C(=O)Cc3ccccc3)cc2)cc1
*c1ccccc1|*c1ccccc1,c1([*])nc(OC)nc(N2CCN([*])CC2)c1,COc1nc(-c2ccccc2)cc(N2CCN(c3ccccc3)CC2)n1
